event_id,video_filename,track_id_combination,bee_a_detection_ids,bee_b_detection_ids,timestamps,frame_ids,cam_id,human_decidable_interaction,trophallaxis_observed,bee_a_is_donor,trophallaxis_start_frame_nr,trophallaxis_end_frame_nr,comments
161b16b3-a7fe-4445-a382-2f9ed8fd4ff8,161b16b3-a7fe-4445-a382-2f9ed8fd4ff8.mp4,"('c45f1f8f-5958-41fc-a732-33aec2550ee8', 'cab3be21-4bb2-4c6c-bae3-c4139d6e3cd4')","['f17994658899161696199d54c0', 'f15976266918446098227d55c0', 'f16299568182580461510d49c0', 'f15631719498982407177d48c0', 'f15874190321224465085d49c0', 'f12031074140436967333d51c0', 'f14782571920533665937d50c0', 'f13154483150706302433d48c0', 'f14049128601614169667d45c0', 'f15639291182002035467d44c0']","['f17994658899161696199d44c0', 'f15976266918446098227d45c0', 'f16299568182580461510d42c0', 'f15631719498982407177d42c0', 'f15874190321224465085d43c0', 'f12031074140436967333d42c0', 'f14782571920533665937d42c0', 'f13154483150706302433d41c0', 'f14049128601614169667d43c0', 'f15639291182002035467d41c0']","[1468932234.503152, 1468932234.835302, 1468932235.167484, 1468932235.499525, 1468932235.83175, 1468932236.164114, 1468932236.496163, 1468932236.828567, 1468932237.160939, 1468932237.492816]","['17994658899161696199', '15976266918446098227', '16299568182580461510', '15631719498982407177', '15874190321224465085', '12031074140436967333', '14782571920533665937', '13154483150706302433', '14049128601614169667', '15639291182002035467']",0,y,n,,,,
43931165-a8e9-43e7-9bf8-d2d31a25f91f,43931165-a8e9-43e7-9bf8-d2d31a25f91f.mp4,"('c45f1f8f-5958-41fc-a732-33aec2550ee8', '08c50ee2-6167-4590-a64c-5ede0fb805d4')","['f15916790522269263362d49c0', 'f10910976169453220315d50c0', 'f9361662025940456437d48c0', 'f16780076279847213584d47c0', 'f16333586177784537883d48c0', 'f16821506680179798347d47c0', 'f11186821811656569973d47c0', 'f10208994992085302252d46c0', 'f11829600202999976407d49c0', 'f9301622343403410280d50c0', 'f16673478395536653300d49c0', 'f9376544081213265893d48c0', 'f11277197703822407215d48c0', 'f14020364056397241931d50c0', 'f9517809079371755048d52c0', 'f13085768259584942166d52c0', 'f15031703514604191284d53c0', 'f13977490062146924400d54c0', 'f12318699050195726323d53c0', 'f15837456500811470573d54c0', 'f11175938098349147516d52c0', 'f15904835325942747033d53c0', 'f17882853305232576940d54c0']","['f15916790522269263362d56c0', 'f10910976169453220315d57c0', 'f9361662025940456437d55c0', 'f16780076279847213584d53c0', 'f16333586177784537883d53c0', 'f16821506680179798347d53c0', 'f11186821811656569973d52c0', 'f10208994992085302252d51c0', 'f11829600202999976407d53c0', 'f9301622343403410280d54c0', 'f16673478395536653300d54c0', 'f9376544081213265893d54c0', 'f11277197703822407215d55c0', 'f14020364056397241931d56c0', 'f9517809079371755048d58c0', 'f13085768259584942166d58c0', 'f15031703514604191284d58c0', 'f13977490062146924400d59c0', 'f12318699050195726323d58c0', 'f15837456500811470573d58c0', 'f11175938098349147516d56c0', 'f15904835325942747033d58c0', 'f17882853305232576940d59c0']","[1468932199.621425, 1468932199.95362, 1468932200.285931, 1468932200.618818, 1468932200.950021, 1468932201.284037, 1468932201.6146, 1468932201.946733, 1468932202.278777, 1468932202.611021, 1468932202.943522, 1468932203.275504, 1468932203.609953, 1468932203.940117, 1468932204.272121, 1468932204.604604, 1468932204.93676, 1468932205.268844, 1468932205.60107, 1468932205.933059, 1468932206.265412, 1468932206.597852, 1468932206.92994]","['15916790522269263362', '10910976169453220315', '9361662025940456437', '16780076279847213584', '16333586177784537883', '16821506680179798347', '11186821811656569973', '10208994992085302252', '11829600202999976407', '9301622343403410280', '16673478395536653300', '9376544081213265893', '11277197703822407215', '14020364056397241931', '9517809079371755048', '13085768259584942166', '15031703514604191284', '13977490062146924400', '12318699050195726323', '15837456500811470573', '11175938098349147516', '15904835325942747033', '17882853305232576940']",0,y,y,n,2,15,well visible
ffd920a4-d7d3-4786-8332-d1feec348afd,ffd920a4-d7d3-4786-8332-d1feec348afd.mp4,"('15195aab-0389-44a9-aaf4-9693f5a7c336', '574009b3-0c11-4d44-8be0-c45e854044d6')","['f14207572718671902801d11c0', 'f14458352786754679017d11c0', 'f13501030908878306402d10c0', 'f14494980399427931330d10c0', 'f16949649894882764215d9c0', 'f10909873079585681170d10c0', 'f10205418430859745942d11c0', 'f13909462408997800118d11c0', 'f17574489430099163604d9c0', 'f13293821231319913606d8c0']","['f14207572718671902801d14c0', 'f14458352786754679017d15c0', 'f13501030908878306402d14c0', 'f14494980399427931330d14c0', 'f16949649894882764215d13c0', 'f10909873079585681170d13c0', 'f10205418430859745942d13c0', 'f13909462408997800118d13c0', 'f17574489430099163604d10c0', 'f13293821231319913606d9c0']","[1468934354.975188, 1468934355.307044, 1468934355.6397, 1468934355.971988, 1468934356.303859, 1468934356.636423, 1468934356.968805, 1468934357.300623, 1468934357.632873, 1468934357.965081]","['14207572718671902801', '14458352786754679017', '13501030908878306402', '14494980399427931330', '16949649894882764215', '10909873079585681170', '10205418430859745942', '13909462408997800118', '17574489430099163604', '13293821231319913606']",0,y,n,,,,
69656e0c-8a11-4ffa-bc53-0a9d2e989a8b,69656e0c-8a11-4ffa-bc53-0a9d2e989a8b.mp4,"('a9eb1407-5a33-4e47-9f2b-5428f6172586', '756e0f65-80f5-43b8-a589-ca8922119546')","['f17957270540436675865d82c0', 'f18208217763402801903d84c0', 'f18044207757462603947d83c0', 'f10738384062127926707d82c0', 'f10191605078453391402d85c0', 'f14845245187819797262d85c0', 'f10730565984784985377d84c0', 'f16206126924067180421d84c0']","['f17957270540436675865d76c0', 'f18208217763402801903d77c0', 'f18044207757462603947d74c0', 'f10738384062127926707d73c0', 'f10191605078453391402d76c0', 'f14845245187819797262d76c0', 'f10730565984784985377d75c0', 'f16206126924067180421d75c0']","[1468934481.546154, 1468934481.877698, 1468934482.210535, 1468934482.542209, 1468934482.874407, 1468934483.206562, 1468934483.538675, 1468934483.872029]","['17957270540436675865', '18208217763402801903', '18044207757462603947', '10738384062127926707', '10191605078453391402', '14845245187819797262', '10730565984784985377', '16206126924067180421']",0,y,n,,,,
e08c7571-af00-4405-b812-3d89dee91742,e08c7571-af00-4405-b812-3d89dee91742.mp4,"('a9eb1407-5a33-4e47-9f2b-5428f6172586', '1c87f538-5136-4cc1-b053-7865e72a6a62')","['f9732598906919371560d82c0', 'f10423263639349913598d82c0', 'f9259145016977957226d82c0', 'f12091537972068875134d83c0', 'f14236594918857393886d83c0', 'f16047266146479821563d86c0']","['f9732598906919371560d87c0', 'f10423263639349913598d88c0', 'f9259145016977957226d88c0', 'f12091537972068875134d89c0', 'f14236594918857393886d89c0', 'f16047266146479821563d92c0']","[1468934528.386553, 1468934529.715368, 1468934530.047429, 1468934530.379834, 1468934530.711809, 1468934531.043959]","['9732598906919371560', '10423263639349913598', '9259145016977957226', '12091537972068875134', '14236594918857393886', '16047266146479821563']",0,y,n,,,,
d1bea157-e034-4f49-a9ac-ea8ad92bdff7,d1bea157-e034-4f49-a9ac-ea8ad92bdff7.mp4,"('dde63fee-2bcd-4fad-a681-07f93e86418d', '4e236b78-8b20-424a-8546-7f7ca0d70761')","['f10141717373847235226d107c0', 'f10517730296739742981d105c0', 'f13830292392878544467d104c0', 'f12388805573544677750d106c0', 'f17200273467617072974d104c0', 'f10237070060763742599d101c0']","['f10141717373847235226d112c0', 'f10517730296739742981d108c0', 'f13830292392878544467d107c0', 'f12388805573544677750d108c0', 'f17200273467617072974d107c0', 'f10237070060763742599d106c0']","[1468932951.07196, 1468932951.404219, 1468932951.736566, 1468932952.06886, 1468932952.40082, 1468932954.394295]","['10141717373847235226', '10517730296739742981', '13830292392878544467', '12388805573544677750', '17200273467617072974', '10237070060763742599']",0,n,,,,,
9251b346-4631-455d-a178-a1b3f7ab6fa7,9251b346-4631-455d-a178-a1b3f7ab6fa7.mp4,"('8d1b9949-ffa8-428e-9511-72b74c5a9d3d', 'dc7cc03f-a459-4070-bf7b-4e1a42d5cd82')","['f14421205525071077526d2c0', 'f18189031716922982623d2c0', 'f13522149195208864834d2c0', 'f12772941958221524487d2c0', 'f13026731477866789882d2c0', 'f15394724824015569247d2c0', 'f17518922771300738424d2c0', 'f11198123466819886181d2c0']","['f14421205525071077526d8c0', 'f18189031716922982623d7c0', 'f13522149195208864834d7c0', 'f12772941958221524487d8c0', 'f13026731477866789882d7c0', 'f15394724824015569247d7c0', 'f17518922771300738424d8c0', 'f11198123466819886181d7c0']","[1468933091.595046, 1468933091.927221, 1468933092.259539, 1468933092.591767, 1468933092.92391, 1468933093.25617, 1468933093.588591, 1468933093.920737]","['14421205525071077526', '18189031716922982623', '13522149195208864834', '12772941958221524487', '13026731477866789882', '15394724824015569247', '17518922771300738424', '11198123466819886181']",0,y,n,,,,
ce33f1e5-8393-49a5-b97f-feff5de17c5a,ce33f1e5-8393-49a5-b97f-feff5de17c5a.mp4,"('c88993df-4c10-4a2c-a61e-c0cb7cefc323', '8cafbda3-fc99-46ed-8ff1-a4cbbc018819')","['f11926894801701879644d87c0', 'f13218146798120612037d87c0', 'f11428502154316537251d86c0', 'f16057665181138694084d83c0', 'f13008484487293604402d84c0', 'f12581477996811465821d84c0', 'f13180731933858781948d87c0', 'f9921817958825694876d87c0']","['f11926894801701879644d85c0', 'f13218146798120612037d85c0', 'f11428502154316537251d85c0', 'f16057665181138694084d82c0', 'f13008484487293604402d85c0', 'f12581477996811465821d85c0', 'f13180731933858781948d88c0', 'f9921817958825694876d89c0']","[1468932992.265762, 1468932993.262114, 1468932993.594455, 1468932993.926569, 1468932994.258574, 1468932994.59092, 1468932994.923407, 1468932995.255434]","['11926894801701879644', '13218146798120612037', '11428502154316537251', '16057665181138694084', '13008484487293604402', '12581477996811465821', '13180731933858781948', '9921817958825694876']",0,y,n,,,,
df16d624-e090-4a23-a82a-bc2535fe1a62,df16d624-e090-4a23-a82a-bc2535fe1a62.mp4,"('68195594-fb29-46c2-918a-c361ce7d3e67', '91a7b124-5930-4675-a493-7c2980f4a723')","['f18170661447219721537d51c0', 'f18336654951091862996d52c0', 'f16511658260580527184d54c0', 'f17771072479321765411d54c0', 'f17087982399427416877d56c0', 'f12082996544786555516d57c0', 'f16791356026772224955d57c0', 'f14852273408068184055d57c0', 'f17419773494735400260d56c0', 'f11898367520649170748d56c0']","['f18170661447219721537d54c0', 'f18336654951091862996d55c0', 'f16511658260580527184d57c0', 'f17771072479321765411d57c0', 'f17087982399427416877d59c0', 'f12082996544786555516d61c0', 'f16791356026772224955d61c0', 'f14852273408068184055d62c0', 'f17419773494735400260d63c0', 'f11898367520649170748d62c0']","[1468932646.438992, 1468932646.771158, 1468932647.103148, 1468932647.435363, 1468932647.767508, 1468932648.100026, 1468932648.431899, 1468932648.764397, 1468932649.096583, 1468932649.428859]","['18170661447219721537', '18336654951091862996', '16511658260580527184', '17771072479321765411', '17087982399427416877', '12082996544786555516', '16791356026772224955', '14852273408068184055', '17419773494735400260', '11898367520649170748']",0,y,n,,,,
e976f8ee-d67b-4830-b6a4-1569f61f86f7,e976f8ee-d67b-4830-b6a4-1569f61f86f7.mp4,"('a3692099-321d-44d1-b773-cec379da2c0f', 'f4407496-ad59-4a76-9a6c-c3523a848d2a')","['f17365904373661767338d60c0', 'f12547073153162589366d59c0', 'f10742348330949087927d58c0', 'f11502397198273224088d61c0', 'f11630160857318637683d57c0', 'f18360929011585434974d59c0', 'f14183691639453930885d58c0', 'f9963063385688000273d61c0', 'f10169042089682054687d61c0', 'f11636720117525159196d61c0']","['f17365904373661767338d69c0', 'f12547073153162589366d67c0', 'f10742348330949087927d65c0', 'f11502397198273224088d67c0', 'f11630160857318637683d65c0', 'f18360929011585434974d65c0', 'f14183691639453930885d64c0', 'f9963063385688000273d67c0', 'f10169042089682054687d66c0', 'f11636720117525159196d65c0']","[1468934193.522832, 1468934193.854971, 1468934194.187079, 1468934194.519294, 1468934194.851913, 1468934195.183933, 1468934195.516363, 1468934195.848498, 1468934196.180669, 1468934196.512897]","['17365904373661767338', '12547073153162589366', '10742348330949087927', '11502397198273224088', '11630160857318637683', '18360929011585434974', '14183691639453930885', '9963063385688000273', '10169042089682054687', '11636720117525159196']",0,y,n,,,,
0b1f855f-a08a-4f83-bedf-7736393495eb,0b1f855f-a08a-4f83-bedf-7736393495eb.mp4,"('a3692099-321d-44d1-b773-cec379da2c0f', '18a5bb3c-9e87-4112-b117-b8cc04dd9f8b')","['f17617027273797260785d93c0', 'f16032789663101065240d97c0', 'f13459880528243321345d100c0', 'f13049765269179694217d98c0', 'f17533927800089804154d98c0', 'f14351826740609738335d100c0', 'f14246264834916869861d100c0', 'f12397946329489792602d97c0', 'f9724015970903293401d100c0', 'f14988517372231173590d103c0', 'f13878066175173493801d102c0']","['f17617027273797260785d105c0', 'f16032789663101065240d108c0', 'f13459880528243321345d110c0', 'f13049765269179694217d108c0', 'f17533927800089804154d107c0', 'f14351826740609738335d110c0', 'f14246264834916869861d110c0', 'f12397946329489792602d108c0', 'f9724015970903293401d109c0', 'f14988517372231173590d112c0', 'f13878066175173493801d111c0']","[1468934073.264617, 1468934073.596597, 1468934073.928463, 1468934074.261118, 1468934074.593142, 1468934074.925102, 1468934075.257848, 1468934075.589838, 1468934075.922204, 1468934076.254181, 1468934076.586542]","['17617027273797260785', '16032789663101065240', '13459880528243321345', '13049765269179694217', '17533927800089804154', '14351826740609738335', '14246264834916869861', '12397946329489792602', '9724015970903293401', '14988517372231173590', '13878066175173493801']",0,y,n,,,,
605a241b-c11c-45a7-91af-031e988f296b,605a241b-c11c-45a7-91af-031e988f296b.mp4,"('c6873caf-16d7-49bd-a13a-0f7d63292d66', 'd2220692-f91a-427d-8d60-b9c2661d9f3f')","['f10645212746282675105d81c0', 'f9985540468208054580d80c0', 'f10036074697276504438d76c0', 'f12032077298245888712d74c0', 'f14265487520540198606d74c0', 'f17556204908360044866d73c0', 'f10642841528126400190d76c0', 'f11339977157970794550d76c0']","['f10645212746282675105d85c0', 'f9985540468208054580d86c0', 'f10036074697276504438d81c0', 'f12032077298245888712d80c0', 'f14265487520540198606d80c0', 'f17556204908360044866d80c0', 'f10642841528126400190d82c0', 'f11339977157970794550d79c0']","[1468933249.393233, 1468933249.725057, 1468933250.057464, 1468933250.389856, 1468933250.721908, 1468933251.054226, 1468933251.385979, 1468933251.718487]","['10645212746282675105', '9985540468208054580', '10036074697276504438', '12032077298245888712', '14265487520540198606', '17556204908360044866', '10642841528126400190', '11339977157970794550']",0,y,n,,,,
b3135c2d-638c-4bde-ae7e-05acbd70712f,b3135c2d-638c-4bde-ae7e-05acbd70712f.mp4,"('c6873caf-16d7-49bd-a13a-0f7d63292d66', '201a88ca-494d-4912-9cf5-0e5886bd0c42')","['f17966380974948704132d75c0', 'f16106288949225152990d76c0', 'f16061324678129210011d79c0', 'f16173751885959645247d75c0', 'f11071818815011258658d73c0', 'f10190138844789482987d71c0', 'f16863763444716941139d75c0', 'f14031038789746197863d73c0', 'f11463492150194434791d73c0', 'f17584965405941453950d75c0']","['f17966380974948704132d72c0', 'f16106288949225152990d73c0', 'f16061324678129210011d74c0', 'f16173751885959645247d72c0', 'f11071818815011258658d71c0', 'f10190138844789482987d69c0', 'f16863763444716941139d73c0', 'f14031038789746197863d69c0', 'f11463492150194434791d68c0', 'f17584965405941453950d69c0']","[1468933393.238337, 1468933393.570178, 1468933393.902574, 1468933394.234857, 1468933394.567393, 1468933394.899873, 1468933395.231607, 1468933395.563977, 1468933395.896012, 1468933396.228223]","['17966380974948704132', '16106288949225152990', '16061324678129210011', '16173751885959645247', '11071818815011258658', '10190138844789482987', '16863763444716941139', '14031038789746197863', '11463492150194434791', '17584965405941453950']",0,y,n,,,,
76e04067-d307-48d3-873b-142e74ac7ceb,76e04067-d307-48d3-873b-142e74ac7ceb.mp4,"('5734c2cd-0ee2-474e-9a0f-b5d184cb3b82', '2cb435a9-ba33-468d-b2af-cc209dbdc819')","['f10439591450476975474d79c0', 'f17511300393545684037d78c0', 'f10137486005479829629d76c0', 'f18103378007368396001d74c0', 'f13406015516044284514d74c0', 'f16146287134847818138d77c0', 'f15430587024653088276d76c0']","['f10439591450476975474d92c0', 'f17511300393545684037d87c0', 'f10137486005479829629d85c0', 'f18103378007368396001d83c0', 'f13406015516044284514d84c0', 'f16146287134847818138d88c0', 'f15430587024653088276d88c0']","[1468931851.470185, 1468931851.801753, 1468931852.137131, 1468931852.466812, 1468931853.130724, 1468931853.463565, 1468931853.795132]","['10439591450476975474', '17511300393545684037', '10137486005479829629', '18103378007368396001', '13406015516044284514', '16146287134847818138', '15430587024653088276']",0,n,,,,,
f9c099a2-a325-458f-9ebf-8ab63bfd46d9,f9c099a2-a325-458f-9ebf-8ab63bfd46d9.mp4,"('243245b3-4f44-4afe-9062-d3f39a38e6b0', '96a84bf7-25b3-4b4e-9e73-d471c5716b93')","['f14932410194048666130d90c0', 'f13339056946603349605d95c0', 'f10318011996848089487d97c0', 'f15176039540944552168d97c0', 'f9704168414517662594d97c0', 'f14041285065938166003d98c0', 'f10958290975701119648d95c0', 'f16140301122541145230d93c0', 'f18363496697333360497d92c0']","['f14932410194048666130d86c0', 'f13339056946603349605d89c0', 'f10318011996848089487d90c0', 'f15176039540944552168d91c0', 'f9704168414517662594d92c0', 'f14041285065938166003d93c0', 'f10958290975701119648d90c0', 'f16140301122541145230d88c0', 'f18363496697333360497d89c0']","[1468934545.329016, 1468934545.661061, 1468934545.993382, 1468934546.325503, 1468934546.657941, 1468934546.990034, 1468934547.322486, 1468934547.65439, 1468934547.986668]","['14932410194048666130', '13339056946603349605', '10318011996848089487', '15176039540944552168', '9704168414517662594', '14041285065938166003', '10958290975701119648', '16140301122541145230', '18363496697333360497']",0,y,n,,,,
9815d403-8c97-422c-9d04-56e6dab07a93,9815d403-8c97-422c-9d04-56e6dab07a93.mp4,"('17ecdd81-d3f5-485a-ae22-80d02318323e', '564beeda-6699-403d-aa48-a3520d95af6f')","['f12178608762505115381d83c0', 'f10272490498575703602d81c0', 'f18384886362341658165d83c0', 'f12609133569523501324d82c0', 'f9617282120519568593d83c0', 'f10461352104173784032d81c0', 'f12149496617412144630d79c0']","['f12178608762505115381d92c0', 'f10272490498575703602d90c0', 'f18384886362341658165d90c0', 'f12609133569523501324d87c0', 'f9617282120519568593d90c0', 'f10461352104173784032d89c0', 'f12149496617412144630d85c0']","[1468932238.821901, 1468932239.153851, 1468932239.486235, 1468932239.81804, 1468932241.147372, 1468932241.479068, 1468932241.811512]","['12178608762505115381', '10272490498575703602', '18384886362341658165', '12609133569523501324', '9617282120519568593', '10461352104173784032', '12149496617412144630']",0,y,n,,,,
